4.8125,6.1875,1
4.8125,6.203125,1
4.8125,6.21875,1
4.828125,6.21875,1
4.828125,6.234375,1
4.84375,6.25,1
4.859375,6.265625,1
4.859375,6.28125,1
4.875,6.296875,1
4.875,6.3125,1
4.890625,6.3125,1
4.890625,6.328125,1
4.890625,6.34375,1
4.890625,6.359375,1
4.890625,6.375,1
4.890625,6.390625,1
4.890625,6.40625,1
4.875,6.421875,1
4.859375,6.40625,1
4.84375,6.390625,1
4.828125,6.375,1
4.8125,6.375,1
4.796875,6.375,1
4.78125,6.375,1
4.765625,6.375,1
4.75,6.375,1
4.734375,6.375,1
4.734375,6.390625,1
4.75,6.40625,1
4.765625,6.40625,1
4.78125,6.40625,1
4.796875,6.421875,1
4.75,6.421875,1
4.765625,6.4375,1
4.78125,6.453125,1
4.796875,6.46875,1
4.8125,6.453125,1
4.828125,6.453125,1
4.84375,6.4375,1
4.828125,6.421875,1
4.84375,6.453125,1
4.796875,6.484375,1
4.78125,6.5,1
4.765625,6.5,1
4.75,6.484375,1
4.75,6.46875,1
4.734375,6.453125,1
4.734375,6.46875,1
4.734375,6.484375,1
4.734375,6.5,1
4.734375,6.515625,1
4.75,6.53125,1
4.75,6.5,1
4.75,6.515625,1
4.765625,6.515625,1
4.78125,6.484375,1
4.78125,6.46875,1
4.75,6.4375,1
4.734375,6.4375,1
4.734375,6.421875,1
4.734375,6.40625,1
4.75,6.390625,1
4.765625,6.390625,1
4.78125,6.390625,1
4.8125,6.390625,1
4.828125,6.390625,1
4.84375,6.421875,1
4.859375,6.421875,1
4.859375,6.4375,1
4.890625,6.421875,1
4.890625,6.4375,1
4.890625,6.453125,1
4.890625,6.46875,1
4.890625,6.484375,1
4.890625,6.5,1
4.890625,6.515625,1
4.890625,6.53125,1
4.890625,6.546875,1
4.890625,6.5625,1
4.890625,6.578125,1
4.875,6.578125,1
4.875,6.59375,1
4.875,6.609375,1
4.875,6.625,1
4.875,6.640625,1
4.859375,6.65625,1
4.859375,6.671875,1
4.84375,6.734375,1
4.859375,6.765625,1
4.859375,6.78125,1
4.859375,6.796875,1
4.859375,6.8125,1
4.859375,6.828125,1
4.84375,6.84375,1
4.859375,6.84375,1
4.859375,6.859375,1
4.859375,6.875,1
4.859375,6.890625,1
4.875,6.921875,1
4.875,6.9375,1
4.875,6.953125,1
4.875,6.96875,1
4.859375,6.984375,1
4.859375,7.0,1
4.875,6.984375,1
4.875,7.0,1
4.875,7.015625,1
4.875,7.03125,1
4.859375,7.046875,1
4.875,7.046875,1
4.875,7.0625,1
4.875,7.078125,1
4.875,7.09375,1
4.875,7.109375,1
4.859375,7.109375,1
4.859375,7.125,1
4.859375,7.140625,1
4.859375,7.15625,1
4.859375,7.171875,1
4.84375,7.171875,1
4.828125,7.1875,1
4.828125,7.203125,1
4.828125,7.21875,1
4.828125,7.234375,1
4.84375,7.1875,1
4.84375,7.203125,1
4.84375,7.21875,1
4.84375,7.234375,1
4.84375,7.25,1
4.828125,7.25,1
4.828125,7.265625,1
4.828125,7.28125,1
4.828125,7.296875,1
4.828125,7.3125,1
4.8125,7.328125,1
4.828125,7.34375,1
4.796875,7.34375,1
4.78125,7.328125,1
4.78125,7.34375,1
4.8125,7.359375,1
4.8125,7.375,1
4.78125,7.359375,1
4.796875,7.375,1
4.796875,7.390625,1
4.78125,7.390625,1
4.78125,7.40625,1
4.765625,7.40625,1
4.765625,7.421875,1
4.75,7.421875,1
4.75,7.4375,1
4.734375,7.4375,1
4.734375,7.453125,1
4.703125,7.4375,1
4.71875,7.453125,1
4.6875,7.453125,1
4.703125,7.46875,1
4.703125,7.484375,1
4.6875,7.484375,1
4.6875,7.5,1
4.671875,7.5,1
4.65625,7.5,1
4.640625,7.515625,1
4.640625,7.5,1
4.625,7.5,1
4.625,7.515625,1
